acousticness,artist_id,artist_names,danceability,duration_ms,energy,explicit,genre,instrumentalness,key,liveness,loudness,mode,popularity,release_date,song_title (censored),speechiness,tempo,valence,year
0.392,649435,['Gerald Levert'],0.697,270095,0.652,0,R&B;,0,2,0.219,-6.556,1,38,10/27/2003,U Got That Love ***** It a ******,0.191,120.381,0.727,2003
0.508,662797,['Ginuwine'],0.691,243307,0.541,1,R&B;,0,1,0.0753,-5.873,1,61,4/8/2003,In Those Jeans,0.0776,127.683,0.319,2003
0.26,662797,['Ginuwine'],0.622,259493,0.573,0,R&B;,0,1,0.173,-6.934,0,54,4/8/2003,Stingy,0.0547,127.132,0.617,2003
0.0887,662797,['Ginuwine'],0.661,241373,0.422,0,R&B;,2.39E-06,8,0.164,-6.918,0,44,4/8/2003,Love You More,0.0282,117.007,0.428,2003
0.0633,161920,['Grace Jones'],0.764,360987,0.941,0,R&B;,0.0477,7,0.0535,-8.019,1,42,1/1/2003,My Jamaican Guy,0.0691,94.557,0.481,2003
0.343,125506,['Jagged Edge'],0.612,262960,0.652,0,R&B;,0,0,0.0537,-7.024,1,41,10/7/2003,What's It Like,0.0681,114.918,0.388,2003
0.172,125506,['Jagged Edge'],0.623,303107,0.58,0,R&B;,0,5,0.563,-9.464,0,44,8/19/2003,My Baby (feat. Jagged Edge) - With Intro,0.439,85.9,0.51,2003
0.294,125506,['Jagged Edge'],0.65,298893,0.5,0,R&B;,0,5,0.39,-6.372,0,37,10/7/2003,I Don't Wanna,0.171,130.797,0.458,2003
0.573,125506,['Jagged Edge'],0.67,270880,0.616,0,R&B;,0,10,0.0535,-6.123,1,55,10/7/2003,Walked Outta Heaven,0.225,120.129,0.523,2003
0.029,125506,['Jagged Edge'],0.819,275267,0.778,1,R&B;,0,1,0.215,-5.839,0,52,2/1/2003,"Trade It All, Pt. * (feat. P. Diddy & Jagged Edge)",0.21,96.72,0.779,2003
0.208,128099,['James Brown'],0.841,170507,0.655,0,R&B;,3.05E-06,8,0.291,-8.15,1,52,1/1/2003,Get Up I Feel Like Being A **** Machine - Pt. * / Single Version,0.239,108.442,0.865,2003
0.386,128099,['James Brown'],0.85,167187,0.66,0,R&B;,0.00235,3,0.0449,-6.323,1,68,1/1/2003,Say It Loud - I'm Black And I'm Proud - Pt. *,0.193,115.076,0.926,2003
0.189,101895,['Joe'],0.7,223693,0.508,0,R&B;,0,5,0.0938,-7.32,0,42,12/9/2003,More & More,0.0577,139.974,0.464,2003
0.141,101895,['Joe'],0.633,299360,0.534,0,R&B;,0,1,0.111,-7.844,1,50,12/9/2003,Another Used To Be,0.0272,113.999,0.332,2003
0.106,101895,['Joe'],0.513,265027,0.826,1,R&B;,0,10,0.0675,-3.651,0,61,1/1/2003,Wanna Get To Know You,0.132,76.91,0.889,2003
0.0183,101895,['Joe'],0.796,251800,0.615,0,R&B;,0,2,0.0463,-5.053,0,56,12/9/2003,Ride wit U (feat. G-Unit),0.0712,101.978,0.733,2003
0.0196,85397,['Kelis'],0.81,203440,0.504,0,R&B;,0.0464,2,0.295,-9.603,1,41,12/5/2003,Suga Honey Iced Tea,0.0498,93.008,0.532,2003
0.0369,85397,['Kelis'],0.97,206107,0.738,1,R&B;,0.000384,1,0.324,-3.381,0,41,12/5/2003,Trick Me - **** Mix,0.132,107.166,0.961,2003
0.343,85397,['Kelis'],0.895,265560,0.827,0,R&B;,0.000951,8,0.0435,-4.465,1,40,2003,How You Want That (feat. Kelis),0.0598,101.2,0.899,2003
0.296,85397,['Kelis'],0.771,152413,0.649,0,R&B;,0.000238,10,0.147,-6.91,0,40,2003,Dracula's Wedding (feat. Kelis),0.0497,101.931,0.661,2003
0.00862,85397,['Kelis'],0.891,182627,0.77,0,R&B;,0.0315,1,0.155,-6.124,1,56,12/5/2003,Milkshake - Radio Mix,0.0439,112.997,0.819,2003
0.0252,85397,['Kelis'],0.686,224933,0.855,0,R&B;,0,11,0.037,-6.6,1,44,12/5/2003,Millionaire,0.116,176.002,0.763,2003
0.39,88035,['Kelly Price'],0.63,303240,0.539,0,R&B;,0,4,0.0919,-5.97,0,37,1/1/2003,He Proposed,0.0389,108.087,0.258,2003
0.48,87697,['Kem'],0.812,313373,0.526,0,R&B;,0.00203,6,0.124,-9.347,0,53,2003,Love ***** - Main,0.0621,143.981,0.516,2003
0.0509,88587,['Kindred the Family Soul'],0.517,309667,0.531,0,R&B;,8.43E-06,6,0.0842,-8.348,1,48,2/25/2003,Stars,0.0733,77.076,0.519,2003
0.0791,88587,['Kindred the Family Soul'],0.759,257987,0.646,0,R&B;,0,4,0.0965,-8.145,0,44,2/25/2003,Far Away,0.0683,82.95,0.786,2003
0.147,98819,['Labi Siffre'],0.515,231573,0.571,0,R&B;,1.46E-05,7,0.137,-12.414,0,40,2003,I Got The... - Radio Edit,0.116,87.203,0.636,2003
0.0258,243474,['Lionel Richie'],0.766,249347,0.598,0,R&B;,0.000617,9,0.522,-9.72,0,41,2003,Running With The ***** - Single Version,0.0355,120.19,0.756,2003
0.356,243474,['Lionel Richie'],0.632,242453,0.408,0,R&B;,0,8,0.0727,-10.858,1,55,2003,"Say You, Say Me",0.0266,128.042,0.23,2003
0.122,243474,['Lionel Richie'],0.739,260427,0.576,0,R&B;,0.00206,1,0.0482,-12.024,1,65,2003,All ***** Long (All ****** - Single Version,0.0472,108.81,0.78,2003
0.552,302106,['Lisa Stansfield'],0.436,265760,0.914,0,R&B;,1.68E-06,1,0.0876,-4.608,1,48,5/30/2003,All Around the World - Remastered,0.192,101.211,0.765,2003
0.0383,827760,['Loose Ends'],0.735,351813,0.724,0,R&B;,0.0008,11,0.0637,-9.587,0,47,1/1/2003,Hangin' On A String,0.0503,104.953,0.861,2003
0.0495,320470,['Lumidee'],0.573,212277,0.662,0,R&B;,0.000136,0,0.0724,-7.148,1,50,1/1/2003,"Never Leave You (Uh Oooh, Uh Oooh) - Uh Oooh Remix",0.337,199.208,0.805,2003
0.0391,320470,['Lumidee'],0.811,184907,0.657,0,R&B;,0.712,6,0.0798,-6.197,1,59,1/1/2003,"Never Leave You (Uh Oooh, Uh Oooh)",0.362,199.958,0.777,2003
0.383,208076,['Luther Vandross'],0.378,338533,0.269,0,R&B;,7.97E-06,11,0.132,-13.271,1,43,2003,Superstar,0.0294,115.682,0.129,2003
0.595,208076,['Luther Vandross'],0.468,451307,0.408,0,R&B;,0,9,0.502,-10.177,1,40,10/14/2003,Love Won't Let Me Wait,0.0476,106.88,0.127,2003
0.198,208076,['Luther Vandross'],0.77,304667,0.421,0,R&B;,0,0,0.0736,-9.067,1,40,6/10/2003,Think About You,0.0429,129.97,0.465,2003
0.525,208076,['Luther Vandross'],0.739,266000,0.341,0,R&B;,1.10E-06,10,0.072,-9.971,1,61,6/10/2003,Dance With My ****** - Radio Version,0.0378,80.958,0.231,2003
0.49,208076,['Luther Vandross'],0.626,221773,0.356,0,R&B;,3.10E-05,3,0.225,-13.046,0,46,2003,So Amazing,0.0332,128.588,0.31,2003
0.531,208076,['Luther Vandross'],0.578,322760,0.405,0,R&B;,0,7,0.0886,-9.178,1,43,2003,Here and Now,0.0262,75.08,0.232,2003
0.123,559927,['Maktub'],0.624,209960,0.626,0,R&B;,0,4,0.149,-6.046,1,36,1/1/2003,You Can't Hide,0.0527,104.153,0.819,2003
0.0407,262255,['Mariah Carey'],0.837,290467,0.548,0,R&B;,0,2,0.05,-9.658,1,59,10/14/2003,Fantasy (feat. O.D.B.),0.116,102.497,0.821,2003
0.019,262255,['Mariah Carey'],0.673,252360,0.607,0,R&B;,0,4,0.0708,-8.855,1,54,10/14/2003,I Know What You Want (feat. Flipmode Squad),0.219,86.055,0.526,2003
0.548,849405,['Marques Houston'],0.683,215960,0.552,0,R&B;,0,10,0.221,-5.139,1,53,10/21/2003,That ****,0.108,98.946,0.519,2003
0.477,467203,['Michael Jackson'],0.523,301000,0.412,0,R&B;,4.57E-05,8,0.0793,-7.355,1,51,11/18/2003,Earth Song - Radio Edit,0.0298,138.296,0.196,2003
0.0885,467203,['Michael Jackson'],0.775,311440,0.852,0,R&B;,2.37E-05,11,0.823,-4.813,1,59,11/18/2003,Thriller - **** Edit,0.0526,118.561,0.84,2003
0.0297,467203,['Michael Jackson'],0.819,265933,0.774,0,R&B;,0.000626,4,0.0896,-2.53,0,61,11/18/2003,You Rock My World - Radio Edit,0.101,95.004,0.947,2003
0.236,467203,['Michael Jackson'],0.745,280600,0.799,0,R&B;,0.000733,3,0.421,-4.562,1,55,11/18/2003,Dirty Diana,0.0465,131.398,0.368,2003
0.0502,467203,['Michael Jackson'],0.872,236440,0.946,0,R&B;,0.0159,4,0.298,-3.105,1,54,11/18/2003,Don't Stop 'Til You Get Enough - **** Edit,0.0656,119.012,0.943,2003
0.11,467203,['Michael Jackson'],0.758,198507,0.927,0,R&B;,0.0285,9,0.374,-2.768,1,56,11/18/2003,Black or White - Single Version,0.0509,115.076,0.96,2003
0.00192,887718,['Michael Henderson'],0.67,238158,0.379,0,R&B;,0.00209,6,0.0767,-12.544,0,44,5/6/2003,Valentine Love (Slow Version),0.0424,83.534,0.292,2003
0.398,502371,['Missy Elliott'],0.946,169867,0.538,1,R&B;,0.00131,8,0.0581,-7.948,1,43,11/1/2003,Let It Bump,0.33,108.142,0.829,2003
0.345,502371,['Missy Elliott'],0.879,210707,0.644,1,R&B;,3.70E-06,7,0.272,-8.595,1,39,11/1/2003,Ragtime Interlude / I'm Really Hot,0.201,114.002,0.856,2003
0.0435,502371,['Missy Elliott'],0.899,217200,0.645,1,R&B;,0.101,10,0.358,-11.621,0,57,11/1/2003,Bomb Intro / **** That Dutch,0.271,110.895,0.348,2003
0.176,490738,['Monica'],0.618,242773,0.552,0,R&B;,0,8,0.252,-6.863,1,67,2003,So Gone,0.0981,81.975,0.586,2003
0.191,490738,['Monica'],0.753,257787,0.516,0,R&B;,0,6,0.275,-5.164,1,56,2003,U Should've Known Better,0.0308,122.019,0.826,2003
0.19,935739,['Musiq Soulchild'],0.407,295320,0.678,0,R&B;,0,2,0.342,-6.135,1,37,1/1/2003,Whoknows,0.104,117.555,0.297,2003
0.119,621112,['Mya'],0.669,214600,0.61,0,R&B;,2.75E-05,1,0.53,-8.217,1,54,1/1/2003,Fallen,0.0457,94.439,0.428,2003
0.227,621112,['Mya'],0.835,209490,0.678,0,R&B;,6.44E-06,4,0.287,-6.458,1,51,1/1/2003,My Love Is Like...Wo - Main Mix/Album Version,0.124,132.868,0.708,2003
0.185,74195,['Natalie Cole'],0.682,171360,0.605,0,R&B;,0.00326,8,0.0469,-10.771,1,65,1/1/2003,This Will Be (An Everlasting Love),0.0403,125.96,0.914,2003
0.0203,373592,['Nate Dogg'],0.806,237893,0.441,0,R&B;,0,10,0.2,-5.137,0,46,10/7/2003,I Like That,0.0926,106.892,0.382,2003
0.353,373592,['Nate Dogg'],0.576,224427,0.807,1,R&B;,0.000363,6,0.0512,-3.908,0,69,2/6/2003,** Questions,0.317,90.012,0.908,2003
0.353,373592,['Nate Dogg'],0.576,224427,0.807,1,R&B;,0.000363,6,0.0512,-3.908,0,48,2/6/2003,** Questions,0.317,90.012,0.908,2003
0.453,275757,['Pharrell Williams'],0.894,236507,0.404,1,R&B;,1.57E-06,9,0.0801,-5.913,0,65,8/19/2003,Frontin' (feat. Jay-Z) - **** Mix,0.13,102.009,0.759,2003
0.338,319347,['R. Kelly'],0.802,196240,0.325,0,R&B;,0,10,0.0897,-9.762,0,46,2003,Ignition,0.15,66.493,0.73,2003
0.265,319347,['R. Kelly'],0.747,342800,0.581,0,R&B;,0.000421,6,0.0756,-9.9,1,41,2003,Step In the Name of Love,0.0347,92.983,0.537,2003
0.279,319347,['R. Kelly'],0.651,246800,0.436,0,R&B;,0,10,0.176,-8.577,1,39,2003,Forever,0.0341,140.072,0.311,2003
0.0494,319347,['R. Kelly'],0.641,278667,0.552,0,R&B;,0,10,0.105,-5.885,0,37,2003,Imagine That,0.0551,124.69,0.547,2003
0.265,319347,['R. Kelly'],0.755,225173,0.39,0,R&B;,0,7,0.257,-7.938,1,37,2003,I'll Never Leave,0.0398,113.888,0.532,2003
0.061,319347,['R. Kelly'],0.795,186067,0.523,0,R&B;,0,1,0.0914,-7.165,1,70,2003,Ignition - Remix,0.0423,133.024,0.855,2003
0.2,319347,['R. Kelly'],0.775,432147,0.53,0,R&B;,0,1,0.231,-6.564,0,47,2003,Step In the Name of Love - Remix,0.119,94.985,0.775,2003
0.0103,319347,['R. Kelly'],0.92,241400,0.487,0,R&B;,0,10,0.0411,-5.578,0,53,9/23/2003,"Fiesta (feat. Jay-Z, Boo & Gotti) - Remix",0.182,92.836,0.806,2003
0.273,319347,['R. Kelly'],0.896,237840,0.552,0,R&B;,0,4,0.0662,-6.11,0,45,3/13/2003,**** (feat. R. Kelly),0.102,93.001,0.657,2003
0.076,355998,['Ruben Studdard'],0.721,261867,0.472,0,R&B;,0,9,0.332,-7.574,1,41,8/22/2003,Sorry ****,0.0619,129.964,0.462,2003
0.22,303050,['Rufus Thomas'],0.724,198439,0.731,0,R&B;,0.0025,5,0.181,-9.745,0,43,1/1/2003,(Do The) Push And Pull - Pt. *,0.0455,105.096,0.887,2003
0.253,165117,['Tamia'],0.673,264680,0.521,0,R&B;,0,7,0.26,-8.42,0,41,1/14/2003,Into You (feat. Tamia) - Early Fade Main Mix Amended,0.0328,91.161,0.555,2003
0.233,165117,['Tamia'],0.546,295773,0.538,1,R&B;,0,7,0.118,-7.886,0,67,2/1/2003,Into You (feat. Tamia),0.0523,182.12,0.58,2003
0.247,165117,['Tamia'],0.476,242467,0.407,0,R&B;,0,4,0.144,-9.239,0,63,2003,********** Missing You,0.0368,178.258,0.226,2003
0.0618,165117,['Tamia'],0.733,204147,0.605,0,R&B;,0.0366,2,0.251,-11.012,1,55,2003,********** Missing You - Midi Mafia Mix aka Radio Main,0.0836,104.97,0.9,2003
0.154,624215,['The Brothers Johnson'],0.859,247133,0.782,0,R&B;,0.0297,10,0.0693,-8.344,1,60,1/1/2003,Stomp! - Single Version,0.0369,119.518,0.931,2003
0.432,121157,['The Contours'],0.62,172400,0.81,0,R&B;,0,5,0.0843,-6.594,1,59,1/1/2003,Do You Love Me - Mono Single,0.039,150.737,0.793,2003
0.905,55304,['The Flamingos'],0.546,201600,0.307,0,R&B;,0.000939,5,0.11,-12.834,1,43,12/16/2003,I Only Have Eyes for You,0.0293,89.229,0.343,2003
0.0211,73383,['The Gap Band'],0.516,535880,0.756,0,R&B;,3.71E-05,4,0.958,-8.876,0,38,3/25/2003,Yearning For Your Love,0.0486,80.954,0.5,2003
0.124,766893,['The Isley Brothers'],0.885,238067,0.304,0,R&B;,0,9,0.123,-8.324,0,43,1/1/2003,Busted,0.0599,122.074,0.516,2003
0.69,48622,['The Marcels'],0.621,135200,0.43,0,R&B;,0,7,0.075,-11.163,1,45,12/16/2003,**** Moon,0.0343,127.74,0.938,2003
0.0463,7689,['TLC'],0.799,218027,0.642,0,R&B;,0,8,0.0616,-5.523,0,47,9/30/2003,No Scrubs,0.13,92.907,0.536,2003
0.609,314505,['Vanessa Williams'],0.529,219133,0.268,0,R&B;,0,3,0.2,-14.49,1,46,1/1/2003,Save The Best For Last,0.0274,95.999,0.223,2003
0.0825,191947,['War'],0.815,191333,0.676,0,R&B;,0.662,0,0.0508,-9.68,1,38,1/1/2003,Low Rider,0.047,139.764,0.991,2003
0.383,960874,['Will Downing'],0.598,235533,0.463,0,R&B;,5.60E-05,8,0.0915,-9.548,1,40,1/1/2003,A Million Ways,0.0478,74.894,0.554,2003
0.127,407331,"[""Meli'sa Morgan""]",0.748,300733,0.499,0,R&B;,0.000107,5,0.116,-14.177,0,53,1/1/1986,Fool's Paradise,0.0648,100.262,0.845,1986
0.503,407331,"[""Meli'sa Morgan""]",0.761,317400,0.335,0,R&B;,0,10,0.0741,-14.09,1,41,1/1/1986,Do Me Baby,0.0362,125.359,0.64,1986
0.231,407331,"[""Meli'sa Morgan""]",0.566,339973,0.245,0,R&B;,0,11,0.0755,-15.37,0,35,1/1/1986,Do You Still Love Me?,0.0294,127.988,0.163,1986
0.251,71970,"[""The J.B.'s""]",0.562,191667,0.31,0,R&B;,0.000506,2,0.33,-14.807,1,50,1/1/1986,**** The Peas,0.275,195.873,0.684,1986
0.365,152228,['Club Nouveau'],0.676,311800,0.537,0,R&B;,0,11,0.0945,-12.622,0,26,1/1/1986,Why You Treat Me So Bad,0.101,98.933,0.61,1986
0.218,152228,['Club Nouveau'],0.865,283867,0.553,0,R&B;,6.59E-05,2,0.0212,-12.261,1,22,1/1/1986,Heavy on My Mind,0.0459,101.206,0.968,1986
0.0139,152228,['Club Nouveau'],0.817,286867,0.639,0,R&B;,5.75E-06,6,0.306,-12.337,1,23,1/1/1986,Jealousy,0.0443,110.364,0.731,1986
0.185,152228,['Club Nouveau'],0.738,348573,0.67,0,R&B;,0,0,0.0989,-8.93,1,46,1/1/1986,Lean on Me,0.132,177.278,0.687,1986
0.12,891911,['Midnight Star'],0.791,335627,0.664,0,R&B;,0.112,0,0.0684,-6.67,1,26,1986,Engine No.9,0.0343,122.281,0.534,1986
0.0125,891911,['Midnight Star'],0.882,296893,0.735,0,R&B;,0.0067,0,0.0267,-6.886,1,44,1986,Midas Touch,0.0547,117.012,0.811,1986
0.239,101953,['Klymaxx'],0.543,281573,0.378,0,R&B;,0,9,0.099,-14.631,1,53,1/1/1986,I'd Still Say Yes,0.028,156.221,0.501,1986
0.0105,927555,['Aretha Franklin'],0.554,303240,0.844,0,R&B;,0.0291,11,0.184,-11.174,1,38,1986-10,Jumpin' **** Flash,0.0508,122.544,0.757,1986
0.127,509356,['Atlantic Starr'],0.85,289933,0.361,0,R&B;,1.32E-05,7,0.168,-13.405,1,24,1/1/1986,Love Me Down,0.0375,102.907,0.798,1986
0.00785,509356,['Atlantic Starr'],0.809,273107,0.54,0,R&B;,0.000425,8,0.0701,-13.42,0,23,1/1/1986,When Love *****,0.0329,106.053,0.792,1986
0.312,509356,['Atlantic Starr'],0.697,296733,0.603,0,R&B;,5.44E-05,1,0.126,-14.694,1,21,1/1/1986,Silver Shadow,0.0341,107.7,0.858,1986
0.653,509356,['Atlantic Starr'],0.339,330667,0.379,0,R&B;,3.56E-06,0,0.219,-15.08,1,48,1986,Secret Lovers,0.0528,74.142,0.429,1986
0.525,509356,['Atlantic Starr'],0.657,336533,0.245,0,R&B;,4.81E-05,6,0.0874,-17.119,1,48,1/1/1986,Am I Dreaming,0.0384,123.954,0.166,1986
0.275,509356,['Atlantic Starr'],0.627,329933,0.244,0,R&B;,0,7,0.079,-16.546,1,47,1/1/1986,Send For Me,0.0337,134.962,0.332,1986
0.353,509356,['Atlantic Starr'],0.571,320667,0.209,0,R&B;,0,0,0.0496,-18.365,1,45,1/1/1986,Let's Get Closer,0.0339,74.956,0.132,1986
0.598,509356,['Atlantic Starr'],0.541,330093,0.356,0,R&B;,1.27E-06,0,0.245,-16.094,1,42,1/1/1986,Secret Lovers,0.0418,79.995,0.5,1986
0.321,509356,['Atlantic Starr'],0.698,293533,0.703,0,R&B;,6.11E-05,6,0.141,-12.327,1,33,1986,Silver Shadow,0.0372,108.469,0.801,1986
0.406,509356,['Atlantic Starr'],0.588,242200,0.395,0,R&B;,0,10,0.206,-13.314,1,28,1986,If Your Heart Isn't In It,0.0326,133.884,0.345,1986
0.373,509356,['Atlantic Starr'],0.594,242267,0.362,0,R&B;,0,10,0.144,-14.589,1,28,1/1/1986,If Your Heart Isn't In It,0.0333,134.129,0.367,1986
0.845,61226,['Babyface'],0.634,303267,0.501,0,R&B;,0.000904,7,0.158,-10.038,1,33,10/7/1986,You Make Me Feel Brand New,0.0682,171.063,0.666,1986
0.468,61226,['Babyface'],0.766,249560,0.78,0,R&B;,2.37E-06,5,0.0504,-8.914,0,30,10/7/1986,I Love You Babe,0.0294,115.378,0.966,1986
0.5,164594,['Ben E. King'],0.668,174800,0.271,0,R&B;,2.53E-06,9,0.233,-10.321,1,38,11/4/1986,Stand by Me,0.0379,119.08,0.694,1986
0.208,59819,['Betty Wright'],0.641,422200,0.513,0,R&B;,0,8,0.0685,-13.356,1,29,1/1/1986,Pain,0.0418,84.508,0.634,1986
0.305,89058,['Billy Ocean'],0.76,343773,0.78,0,R&B;,0,4,0.321,-5.724,1,38,1986,"When the Going Gets Tough, the Tough Get Going",0.0526,121.949,0.94,1986
0.237,89058,['Billy Ocean'],0.725,335773,0.743,0,R&B;,9.11E-05,0,0.16,-7.769,1,25,1986,Love Zone,0.0601,94.817,0.724,1986
0.0379,89058,['Billy Ocean'],0.72,452787,0.839,0,R&B;,0.00418,11,0.237,-5.566,1,33,1986,When the Going Gets Tough - Extended Version,0.0386,121.956,0.793,1986
0.748,89058,['Billy Ocean'],0.563,292680,0.458,0,R&B;,0,0,0.103,-7.673,1,50,1986,There'll Be Sad Songs (To Make You Cry),0.0305,79.738,0.259,1986
0.558,89058,['Billy Ocean'],0.552,253573,0.425,0,R&B;,1.85E-06,0,0.117,-8.144,1,39,1986,Love Is Forever,0.0272,131.914,0.0793,1986
0.0898,944349,['Cameo'],0.786,316733,0.289,0,R&B;,0.00183,4,0.106,-16.759,0,28,1/1/1986,Don't Be Lonely,0.0679,90.871,0.751,1986
0.119,944349,['Cameo'],0.705,339933,0.709,0,R&B;,1.69E-05,11,0.286,-12.649,0,58,1/1/1986,Candy,0.0489,110.522,0.853,1986
0.0421,944349,['Cameo'],0.878,260000,0.84,0,R&B;,0.0035,6,0.053,-13.105,0,63,1/1/1986,Word Up,0.064,116.222,0.882,1986
0.0495,944349,['Cameo'],0.908,392267,0.424,0,R&B;,0.00636,6,0.0467,-13.362,0,36,1/1/1986,Back And Forth,0.0485,112.142,0.941,1986
0.076,766094,['Commodores'],0.779,258667,0.666,0,R&B;,2.35E-06,2,0.0618,-12.832,1,27,1/1/1986,Goin' To The Bank,0.0368,116.373,0.678,1986
0.108,195634,['Dazz Band'],0.821,244627,0.812,0,R&B;,0.00079,9,0.0426,-9.701,0,34,1/1/1986,Let It Whip - Single Version,0.0434,132.177,0.941,1986
0.514,793664,['El DeBarge'],0.688,330467,0.337,0,R&B;,1.37E-05,5,0.0661,-16.169,0,29,1/1/1986,Love Always,0.0338,90.147,0.476,1986
0.284,793664,['El DeBarge'],0.675,248467,0.704,0,R&B;,0.00273,0,0.104,-11.552,0,39,1/1/1986,Who's Johnny,0.048,110.675,0.802,1986
0.314,793664,['El DeBarge'],0.61,283400,0.411,0,R&B;,0.000186,1,0.0758,-13.247,0,42,1/1/1986,*******,0.0427,85.099,0.59,1986
0.37,180449,['Freddie Jackson'],0.668,278107,0.382,0,R&B;,7.46E-06,7,0.0635,-11.731,0,25,1/1/1986,I Don't Want To Lose Your Love,0.131,170.428,0.809,1986
0.222,180449,['Freddie Jackson'],0.771,272600,0.318,0,R&B;,0,5,0.103,-13.922,0,52,1/1/1986,Jam *******,0.0365,111.507,0.789,1986
0.43,180449,['Freddie Jackson'],0.689,277307,0.423,0,R&B;,3.16E-06,4,0.213,-12.85,0,48,1/1/1986,Have You Ever Loved ********,0.0376,89.746,0.715,1986
0.108,180449,['Freddie Jackson'],0.763,268493,0.282,0,R&B;,0,1,0.0186,-17.004,1,38,1/1/1986,Tasty Love,0.0555,159.931,0.912,1986
0.155,161920,['Grace Jones'],0.751,283547,0.412,0,R&B;,0.0309,8,0.0468,-12.77,0,42,1986,Victor Should Have Been A Jazz Musician,0.0273,106.991,0.55,1986
0.0694,161920,['Grace Jones'],0.727,238373,0.839,0,R&B;,0.00268,10,0.111,-8.145,0,34,1986,I'm Not Perfect (But I'm Perfect For You) - Remastered,0.0337,108.964,0.737,1986
0.523,193025,['Gregory Abbott'],0.787,245413,0.474,0,R&B;,0,11,0.235,-10.384,0,54,2/1/1986,Shake You Down,0.0265,94.995,0.826,1986
0.17,276381,['Howard Hewett'],0.857,251160,0.559,0,R&B;,1.66E-06,8,0.0402,-11.579,0,22,10/21/1986,I Commit to Love,0.0393,95.218,0.807,1986
0.083,276381,['Howard Hewett'],0.723,285947,0.546,0,R&B;,0,1,0.28,-9.75,0,40,10/21/1986,I'm for Real,0.0302,94.645,0.591,1986
0.604,276381,['Howard Hewett'],0.673,277107,0.491,0,R&B;,0,10,0.119,-12.463,1,36,10/21/1986,Say Amen,0.038,118.133,0.309,1986
0.168,128099,['James Brown'],0.675,553253,0.691,0,R&B;,0.406,7,0.0545,-7.42,1,27,1986,Funky ******* - Pt. * & *,0.108,98.321,0.462,1986
0.478,128099,['James Brown'],0.759,425733,0.984,0,R&B;,0.00132,2,0.113,-3.76,1,23,1986,"Get Up, Get Into It, Get Involved - Pt. * & *",0.153,107.947,0.926,1986
0.329,128099,['James Brown'],0.667,553533,0.519,0,R&B;,0.421,0,0.0478,-14.37,1,40,8/25/1986,Funky ******* - Pt. * & *,0.0675,99.526,0.604,1986
0.0267,128099,['James Brown'],0.76,176533,0.709,0,R&B;,0.698,10,0.0558,-8.443,0,32,1986,Funky ******* - Bonus Beat Reprise,0.099,98.9,0.147,1986
0.763,128099,['James Brown'],0.833,382400,0.923,0,R&B;,7.37E-05,10,0.122,-4.303,1,30,1986,It's A New Day - Pt. * & *,0.232,116.289,0.916,1986
0.256,208774,['Janet Jackson'],0.846,209933,0.535,0,R&B;,1.77E-05,11,0.384,-11.66,0,28,2/4/1986,He Doesn't Know I'm Alive,0.0554,120.542,0.891,1986
0.0776,208774,['Janet Jackson'],0.784,315733,0.787,0,R&B;,0.0813,0,0.0984,-12.29,1,27,2/4/1986,You Can Be Mine,0.0486,113.706,0.897,1986
0.452,208774,['Janet Jackson'],0.839,243133,0.89,0,R&B;,0.0224,1,0.0866,-11.697,0,53,2/4/1986,Nasty,0.0628,103.652,0.575,1986
0.084,208774,['Janet Jackson'],0.759,235493,0.639,0,R&B;,0.0331,9,0.0518,-11.386,1,51,2/4/1986,When I Think Of You,0.0425,116.207,0.706,1986
0.428,208774,['Janet Jackson'],0.661,297973,0.711,0,R&B;,0.0221,0,0.132,-11.037,1,50,2/4/1986,The Pleasure Principle,0.0514,116.836,0.889,1986
0.823,208774,['Janet Jackson'],0.592,277400,0.2,0,R&B;,0,1,0.101,-16.392,1,48,2/4/1986,Let's Wait Awhile,0.0344,172.647,0.382,1986
0.0157,208774,['Janet Jackson'],0.846,299493,0.396,0,R&B;,0.0116,1,0.0656,-12.408,1,46,2/4/1986,What Have You Done For Me Lately,0.0677,114.045,0.841,1986
0.542,208774,['Janet Jackson'],0.701,268467,0.119,0,R&B;,0.00222,10,0.0721,-19.145,1,45,2/4/1986,Funny How Time Flies (When You're Having Fun),0.0398,77.195,0.236,1986
0.28,208774,['Janet Jackson'],0.785,353307,0.786,0,R&B;,0.236,11,0.158,-12.487,1,44,2/4/1986,Control,0.0501,120.404,0.638,1986
0.675,317108,['Jeffrey Osborne'],0.725,266507,0.648,0,R&B;,0.000463,0,0.0943,-10.968,1,39,1/1/1986,You Should Be Mine (The Woo Woo Song),0.0384,88.907,0.853,1986
0.0112,322765,['Jermaine Stewart'],0.754,354109,0.727,0,R&B;,0.509,11,0.572,-6.82,0,29,1/1/1986,We Don't Have To Take Our Clothes *** - Extended,0.0495,123.029,0.921,1986
0.0305,322765,['Jermaine Stewart'],0.807,245027,0.841,0,R&B;,0.000114,6,0.092,-4,0,48,1/1/1986,We Don't Have To Take Our Clothes ***,0.0406,122.588,0.911,1986
0.068,777210,['Kool & the Gang'],0.693,275040,0.575,0,R&B;,0.000704,1,0.249,-17.068,1,32,11/3/1986,Stone Love,0.0313,109.99,0.916,1986
0.0287,777210,['Kool & the Gang'],0.617,327800,0.186,0,R&B;,0.000467,6,0.0742,-19.603,1,35,11/3/1986,Special Way,0.0347,76.015,0.161,1986
